"COD_MUNICIPIO","cep.min","cep.max"
2412401,59378000,59379999
2412500,59920000,59924999
2412559,59585000,59585999
2412609,59460000,59463999
2412708,59480000,59489999
2412807,59518000,59519999
2412906,59400000,59409999
2413003,59340000,59342999
2413102,59250000,59254999
2413201,59168000,59169999
2410306,59245000,59246999
2413300,59214000,59214999
2413359,59663000,59664999
2413409,59318000,59319999
2413508,59258000,59258999
2413557,59808000,59809999
2413607,59856000,59864999
2413706,59440000,59459999
2413805,59840000,59854999
2413904,59565000,59569999
2414001,59240000,59243999
2414100,59955000,59959999
2414159,59338000,59339999
2411056,59678000,59679999
2414209,59178000,59179999
2414308,59320000,59323999
2414407,59584000,59584999
2414456,59685000,59689999
2414506,59865000,59869999
2414605,59670000,59674999
2414704,59185000,59186999
2414753,59925000,59929999
2414803,59184000,59184999
2414902,59815000,59819999
2415008,59192000,59193999
1100015,76954000,76955999
1100379,76952000,76953999
1100403,76862000,76862999
1100346,76930000,76931999
1100023,76870001,76879999
1100023,76870001,76878999
1100452,76880000,76886999
1100031,76994000,76994999
1100601,76889000,76889999
1100049,76960001,76969999
1100700,76887000,76887999
1100809,76860000,76860999
1100908,76948000,76949999
1100056,76997000,76998999
1100924,76990000,76992999
1100064,76993000,76993999
1100072,76995000,76996999
1100080,76937000,76939999
1100940,76864000,76865999
1100098,76974000,76975999
1101005,76898000,76899999
1100106,76850000,76856999
1101104,76861000,76861999
1100114,76890000,76897999
1100122,76900001,76915999
1100122,76900001,76914999
1100130,76868000,76869999
1101203,76919000,76919999
1101302,76926000,76927999
1101401,76888000,76888999
1100148,76958000,76959999
1100338,76857000,76859999
1101435,76924000,76925999
1100502,76956000,76957999
1100155,76920000,76922999
1101450,76979000,76979999
1100189,76970000,76973999
1101468,76999000,76999999
1100205,76800001,76849999
1100205,76800001,76834999
1100254,76916000,76918999
1101476,76976000,76976999
1100262,76863000,76863999
1100288,76940000,76947999
1100296,76950000,76951999
1101484,76977000,76978999
1101492,76935000,76936999
1100320,76932000,76933999
1101500,76934000,76934999
1101559,76928000,76928999
1101609,76866000,76866999
1101708,76929000,76929999
1101757,76867000,76867999
1101807,76923000,76923999
1100304,76980001,76989999
1100304,76980001,76988999
1400050,69350000,69354999
1400027,69343000,69344999
1400100,69300001,69339999
1400159,69380000,69389999
1400175,69390000,69399999
1400209,69360000,69369999
1400233,69378000,69379999
1400282,69348000,69349999
1400308,69340000,69342999
1400407,69355000,69357999
1400456,69345000,69347999
1400472,69373000,69374999
1400506,69375000,69377999
1400605,69370000,69372999
1400704,69358000,69359999
4300034,96445000,96449999
4300059,99965000,99969999
4300109,96540000,96544999
4300208,98750000,98757999
4300307,98950000,98954999
4300406,97540001,97559999
4300406,97540001,97551999
4300455,98905000,98909999
4300471,99523000,99524999
4300505,98480000,98499999
4300554,99430000,99434999
4300570,95773000,95774999
4300604,94800001,94899999
4300604,94800001,94889999
4300638,96635000,96639999
4300646,98465000,98469999
4300661,95310000,95314999
4300703,95980000,95984999
4300802,95250000,95254999
4300851,96178000,96179999
4300877,93880000,93889999
4300901,99770000,99789999
4301008,95940000,95944999
4301073,96155000,96159999
4301057,95585000,95587999
4301206,96950000,96989999
4301107,96740000,96744999
4301305,96330000,96359999
4301404,95995000,95996999
4301503,98740000,98749999
4301552,99835000,99837999
4301602,96400001,96444999
4301602,96400001,96429999
4301636,95599000,95599999
4301651,95730000,95734999
4301701,99740000,99749999
4301750,96735000,96739999
4301859,98530000,98534999
4301875,97538000,97539999
4301909,92870000,92899999
4301925,99795000,99799999
4301958,99585000,99589999
4301800,95370000,95379999
4302006,99360000,99369999
4302055,99650000,99654999
4302105,95700001,95714999
4302105,95700001,95709999
4302154,98335000,98337999
4302204,98918000,98918999
4302220,98118000,98119999
4302238,98120000,98124999
4302253,95727000,95729999
4302303,95290000,95299999
4302352,95765000,95767999
4302378,98575000,98579999
4302402,95870000,95874999
4302451,95920000,95922999
4302501,97850000,97869999
4302584,98733000,98734999
4302600,98560000,98569999
4302659,95790000,95792999
4302709,96750000,96754999
4302808,96570000,96589999
4302907,97450000,97499999
4303004,96500001,96529999
4303004,96500001,96510999
4303103,94900001,94999999
4303202,99860000,99869999
4303301,97930000,97934999
4303400,98440000,98449999
4303509,96780001,96799999
4303509,96780001,96792999
4303558,99165000,99169999
4303608,95480000,95499999
4303673,95255000,95259999
4303707,98975000,98979999
4303806,99660000,99664999
4303905,93700000,93799999
4303905,93700001,93725999
4304002,98570000,98574999
4304101,99435000,99439999
4304200,96930000,96949999
4304309,98970000,98974999
4304358,96495000,96499999
4304408,95680001,95689999
4304507,96600000,96609999
4304606,92000001,92479999
4304606,92000001,92449999
4304614,95933000,95934999
4304622,95308000,95309999
4304630,94690001,94699999
4304655,97753000,97754999
4304663,96160000,96169999
4304689,95745000,95747999
4304697,95935000,95936999
4304671,95552000,95554999
4304713,95515000,95519999
4304705,99500000,99522999
4304804,95185000,95189999
4304853,99825000,99829999
4304903,99260000,99264999
4304952,95315000,95319999
4305009,98770000,98779999
4305108,95000001,95149999
4305108,95000001,95124999
4305116,99838000,99839999
4305124,96395000,96399999
4305132,96535000,96539999
4305157,98340000,98344999
4305173,96770000,96779999
4305207,97900000,97919999
4305306,99530000,99559999
4305355,96745000,96749999
4305371,99960000,99964999
4305405,98760000,98764999
4305439,96255000,96269999
4305447,96193000,96194999
4305454,95595000,95598999
4305504,99970000,99979999
4305587,95895000,95899999
4305603,99460000,99469999
4305702,98290000,98299999
4305801,99680000,99686999
4305835,95955000,95959999
4305850,99528000,99529999
4305871,98735000,98739999
4305900,98580000,98589999
4305934,95726000,95726999
4305959,95335000,95339999
4305975,99145000,99149999
4306007,98640000,98669999
4306056,96195000,96199999
4306072,98368000,98369999
4306106,98000001,98059999
4306106,98000001,98055999
4306130,99665000,99669999
4306205,95930000,95932999
4306304,99980000,99989999
4306320,98528000,98529999
4306353,97845000,97849999
4306379,97180000,97184999
4306403,93950000,93989999
4306429,98385000,98389999
4306452,99220000,99239999
4306502,96190000,96192999
4306601,96450000,96459999
4306551,95568000,95571999
4306700,97280000,97299999
4306734,98925000,98929999
4306759,95967000,95969999
4306767,92990000,92999999
4306809,95960000,95964999
4306908,96610000,96634999
4306924,99698000,99699999
4306957,99645000,99649999
4306932,98855000,98859999
4306973,99920000,99924999
4307005,99700001,99717999
4307005,99700001,99714999
4307054,99140000,99144999
4307203,99750000,99759999
4307302,98390000,98399999
4307401,95380000,95389999
4307450,98635000,98639999
4307500,99400000,99429999
4307559,99930000,99939999
4307609,93600001,93699999
4307609,93600001,93619999
4307708,93250001,93299999
4307807,95880000,95884999
4307815,96990000,96999999
4307831,98860000,98864999
4307864,95333000,95333999
4307906,95170001,95184999
4307906,95170001,95181999
4308003,97220000,97229999
4308052,99655000,99659999
4308078,95875000,95879999
4308102,95770000,95772999
4308201,95270000,95274999
4308250,99910000,99919999
4308300,99370000,99379999
4308409,97210000,97219999
4308433,95937000,95939999
4308458,98125000,98129999
4308508,98400000,98409999
4308607,95720000,95725999
4308656,97690000,97699999
4308706,99830000,99834999
4308805,95820000,95832999
4308854,99160000,99164999
4308904,99900000,99909999
4309001,98870000,98894999
4309050,94380000,94399999
4309100,95670000,95679999
4309100,95670001,95679999
4309126,99605000,99609999
4309159,96875000,96877999
4309209,94000001,94379999
4309209,94000001,94329999
4309258,95355000,95359999
4309308,92700001,92849999
4309308,92700001,92739999
4309407,99200000,99214999
4309506,97950000,97959999
4309555,95785000,95789999
4307104,96310000,96329999
4309571,96888000,96889999
4309605,98920000,98924999
4309654,96460000,96469999
4309704,98670000,98674999
4309753,96925000,96929999
4309803,99940000,99949999
4309902,95305000,95307999
4309951,99320000,99329999
4310009,98200000,98229999
4310108,95650000,95659999
4310207,98700000,98732999
4310207,98700001,98715999
4310306,95990000,95994999
4310330,95625000,95629999
4310363,95885000,95889999
4310405,98915000,98917999
4310413,98765000,98769999
4310439,95240000,95249999
4310462,99925000,99929999
4310504,98460000,98464999
4310538,97185000,97189999
4310553,97685000,97689999
4310579,95997000,95999999
4310603,97650000,97669999
4310652,95538000,95539999
4310702,99760000,99769999
4310751,98160000,98169999
4310801,93900000,93939999
4310850,98350000,98359999
4310876,99457000,99459999
4310900,99730000,99734999
4311007,96300000,96309999
4311106,97760000,97769999
4311122,95420000,95479999
4311130,98175000,98179999
4311155,98180000,98199999
4311205,98130000,98139999
4311239,96920000,96924999
4311270,99495000,99499999
4311304,95300000,95304999
4311254,99340000,99344999
4311403,95900001,95914999
4311429,98320000,98322999
4311502,97390000,97399999
4311601,99690000,99697999
4311627,93940000,93944999
4311643,95768000,95769999
4311718,97645000,97649999
4311700,99880000,99889999
4311734,95572000,95574999
4311759,97640000,97644999
4311775,95530000,95534999
4311791,95793000,95794999
4311809,99150000,99154999
4311908,99800000,99809999
4311981,92900000,92989999
4312005,99790000,99794999
4312054,95923000,95924999
4312104,97410000,97417999
4312138,99180000,99189999
4312153,95835000,95839999
4312179,97935000,97939999
4312203,99890000,99894999
4312252,96755000,96759999
4312302,98540000,98549999
4312351,99255000,99259999
4312377,95236000,95239999
4312385,95718000,95719999
4312401,92510001,92539999
4312401,92510001,92529999
4312427,99315000,99319999
4312443,95577000,95579999
4312450,96150000,96154999
4312476,93990000,93994999
4312500,96270000,96289999
4312609,95970000,95971999
4312617,95230000,95235999
4312625,99990000,99999999
4312658,99470000,99489999
4312674,99175000,99179999
4312708,99600000,99604999
4312757,95985000,95989999
4312807,95350000,95354999
4312906,95340000,95344999
4312955,99580000,99584999
4313003,95950000,95954999
4313011,98919000,98919999
4313037,97770000,97799999
4313060,93890000,93899999
4313086,95275000,95279999
4313102,97250000,97279999
4313201,95150000,95165999
4313300,95320000,95324999
4313334,98758000,98759999
4313359,95260000,95269999
4313375,92480000,92499999
4313490,98338000,98339999
4313391,96545000,96569999
4313409,93300001,93599999
4313425,98955000,98957999
4313441,98370000,98379999
4313466,99687000,99689999
4313508,94660001,94679999
4313508,95520000,95529999
4313508,94660001,94678899
4313607,99850000,99854999
4313656,95540000,95551999
4313706,98300000,98319999
4313805,98430000,98434999
4313904,98280000,98289999
4313953,96690000,96699999
4314001,95360000,95364999
4314027,96530000,96534999
4314035,95783000,95784999
4314050,95630000,95649999
4314068,96908000,96909999
4314076,96685000,96689999
4314100,99000001,99139999
4314100,99000001,99099999
4314134,99718000,99719999
4314159,95865000,95869999
4314175,96487000,96489999
4314209,96360000,96394999
4314308,98270000,98279999
4314407,96000001,96147999
4314407,96000001,96099999
4314423,95166000,95169999
4314456,98345000,98349999
4314464,95390000,95399999
4314472,98150000,98159999
4314498,98435000,98439999
4314506,96470000,96486999
4314548,95717000,95717999
4314555,97885000,97899999
4314605,96490000,96494999
4314704,98470000,98479999
4314753,95740000,95744999
4314779,99190000,99199999
4314787,99735000,99739999
4314803,93180000,93199999
4314902,90000001,91999999
4315008,98980000,98984999
4315057,98947000,98949999
4315073,98985000,98994999
4315107,98995000,98999999
4315131,95945000,95947999
4315149,93945000,93949999
4315156,95925000,95929999
4315172,95345000,95349999
4315206,95975000,95979999
4315305,97560000,97569999
4315313,99720000,99724999
4315321,98140000,98149999
4315354,98230000,98239999
4315404,98550000,98559999
4315453,95965000,95966999
4315503,97200000,97209999
4315552,99610000,99614999
4315602,96200001,96224999
4315701,96640000,96684999
4315750,95695000,95699999
4315800,95735000,95739999
4315909,98360000,98367999
4315958,97843000,97844999
4316006,95690000,95694999
4316105,99670000,99674999
4316204,99590000,99599999
4316303,97970000,97979999
4316402,97590000,97609999
4316428,98330000,98334999
4316436,98250000,98269999
4316451,99440000,99449999
4316477,97940000,97949999
4316501,95750000,95754999
4316600,99840000,99849999
4316709,98240000,98249999
4316733,99952000,99954999
4316758,95915000,95917999
4316808,96800001,96874999
4316808,96800001,96849999
4316972,97335000,97339999
4316907,97000001,97179999
4316907,97000001,97119999
4316956,93995000,93999999
4317202,98780001,98799999
4317202,98780001,98797999
4317251,95715000,95716999
4317301,96230000,96254999
4317004,96590000,96599999
4317103,97570001,97589999
4317103,97570001,97584999
4317400,97700001,97752999
4317400,97700001,97719999
4317509,98800001,98849999
4317509,98800001,98824999
4317608,95500000,95514999
4317707,97870000,97879999
4317558,99265000,99269999
4317756,99525000,99527999
4317806,98590000,98594999
4317905,98960000,98969999
4317954,99895000,99899999
4318002,97670000,97684999
4318051,99270000,99289999
4318101,97610000,97639999
4318200,95400000,95419999
4318309,97300001,97334999
4318309,97300001,97315999
4318408,96700000,96734999
4318424,99855000,99859999
4318432,97230000,97249999
4318440,95365000,95369999
4318457,98325000,98329999
4318465,99380000,99399999
4318481,95755000,95757999
4318499,98958000,98959999
4318507,96225000,96229999
4318606,99870000,99877999
4318614,95748000,95749999
4318622,95280000,95289999
4318705,93000001,93179999
4318804,96170000,96177999
4318903,97800000,97842999
4319000,95190000,95199999
4319109,98690000,98699999
4319125,97190000,97194999
4319158,98865000,98869999
4319208,97880000,97884999
4319307,97980000,97999999
4319356,95758000,95759999
4319364,98323000,98324999
4319372,97920000,97929999
4319406,97400000,97409999
4319505,95760000,95764999
4319604,97340000,97384999
4319703,99640000,99644999
4319711,99240000,99249999
4319737,98595000,98599999
4319752,95795000,95799999
4319802,97420000,97449999
4319901,93800001,93879999
4319901,93800001,93824999
4320008,93200001,93249999
4320107,99560000,99579999
4320206,98380000,98384999
4320230,98675000,98679999
4320263,96910000,96919999
4320305,99450000,99456999
4320321,98895000,98897999
4320354,96765000,96769999
4320404,99250000,99254999
4320453,95918000,95919999
4320503,99170000,99174999
4320552,92850000,92869999
